date,population,state,active,date_us,attribute,value
14/11/2020 0:00,8117976,New South Wales,1630,2020-11-14,vaccines_2,0
14/11/2020 0:00,25459470,NA,1681,2020-11-14,vaccines_1,0
14/11/2020 0:00,25459470,NA,1681,2020-11-14,vaccines_2,0
13/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-13,vaccines_1,0
13/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-13,vaccines_2,0
13/11/2020 0:00,535500,Tasmania,0,2020-11-13,vaccines_1,0
13/11/2020 0:00,535500,Tasmania,0,2020-11-13,vaccines_2,0
13/11/2020 0:00,6629870,Victoria,0,2020-11-13,vaccines_1,0
13/11/2020 0:00,6629870,Victoria,0,2020-11-13,vaccines_2,0
13/11/2020 0:00,5115451,Queensland,10,2020-11-13,vaccines_1,0
13/11/2020 0:00,5115451,Queensland,10,2020-11-13,vaccines_2,0
13/11/2020 0:00,245562,Northern Territory,13,2020-11-13,vaccines_1,0
13/11/2020 0:00,245562,Northern Territory,13,2020-11-13,vaccines_2,0
13/11/2020 0:00,2630557,Western Australia,13,2020-11-13,vaccines_1,0
13/11/2020 0:00,2630557,Western Australia,13,2020-11-13,vaccines_2,0
13/11/2020 0:00,1756494,South Australia,16,2020-11-13,vaccines_1,0
13/11/2020 0:00,1756494,South Australia,16,2020-11-13,vaccines_2,0
13/11/2020 0:00,8117976,New South Wales,1626,2020-11-13,vaccines_1,0
13/11/2020 0:00,8117976,New South Wales,1626,2020-11-13,vaccines_2,0
13/11/2020 0:00,25459470,NA,1678,2020-11-13,vaccines_1,0
13/11/2020 0:00,25459470,NA,1678,2020-11-13,vaccines_2,0
12/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-12,vaccines_1,0
12/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-12,vaccines_2,0
12/11/2020 0:00,535500,Tasmania,0,2020-11-12,vaccines_1,0
12/11/2020 0:00,535500,Tasmania,0,2020-11-12,vaccines_2,0
12/11/2020 0:00,6629870,Victoria,0,2020-11-12,vaccines_1,0
12/11/2020 0:00,6629870,Victoria,0,2020-11-12,vaccines_2,0
12/11/2020 0:00,245562,Northern Territory,8,2020-11-12,vaccines_1,0
12/11/2020 0:00,245562,Northern Territory,8,2020-11-12,vaccines_2,0
12/11/2020 0:00,5115451,Queensland,13,2020-11-12,vaccines_1,0
12/11/2020 0:00,5115451,Queensland,13,2020-11-12,vaccines_2,0
12/11/2020 0:00,2630557,Western Australia,14,2020-11-12,vaccines_1,0
12/11/2020 0:00,2630557,Western Australia,14,2020-11-12,vaccines_2,0
12/11/2020 0:00,1756494,South Australia,17,2020-11-12,vaccines_1,0
12/11/2020 0:00,1756494,South Australia,17,2020-11-12,vaccines_2,0
12/11/2020 0:00,8117976,New South Wales,1627,2020-11-12,vaccines_1,0
12/11/2020 0:00,8117976,New South Wales,1627,2020-11-12,vaccines_2,0
12/11/2020 0:00,25459470,NA,1679,2020-11-12,vaccines_1,0
12/11/2020 0:00,25459470,NA,1679,2020-11-12,vaccines_2,0
11/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-11,vaccines_1,0
11/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-11,vaccines_2,0
11/11/2020 0:00,535500,Tasmania,0,2020-11-11,vaccines_1,0
11/11/2020 0:00,535500,Tasmania,0,2020-11-11,vaccines_2,0
11/11/2020 0:00,6629870,Victoria,1,2020-11-11,vaccines_1,0
11/11/2020 0:00,6629870,Victoria,1,2020-11-11,vaccines_2,0
11/11/2020 0:00,245562,Northern Territory,7,2020-11-11,vaccines_1,0
11/11/2020 0:00,245562,Northern Territory,7,2020-11-11,vaccines_2,0
11/11/2020 0:00,5115451,Queensland,10,2020-11-11,vaccines_1,0
11/11/2020 0:00,5115451,Queensland,10,2020-11-11,vaccines_2,0
11/11/2020 0:00,2630557,Western Australia,14,2020-11-11,vaccines_1,0
11/11/2020 0:00,2630557,Western Australia,14,2020-11-11,vaccines_2,0
11/11/2020 0:00,1756494,South Australia,17,2020-11-11,vaccines_1,0
11/11/2020 0:00,1756494,South Australia,17,2020-11-11,vaccines_2,0
11/11/2020 0:00,8117976,New South Wales,1622,2020-11-11,vaccines_1,0
11/11/2020 0:00,8117976,New South Wales,1622,2020-11-11,vaccines_2,0
11/11/2020 0:00,25459470,NA,1671,2020-11-11,vaccines_1,0
11/11/2020 0:00,25459470,NA,1671,2020-11-11,vaccines_2,0
10/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-10,vaccines_1,0
10/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-10,vaccines_2,0
10/11/2020 0:00,535500,Tasmania,0,2020-11-10,vaccines_1,0
10/11/2020 0:00,535500,Tasmania,0,2020-11-10,vaccines_2,0
10/11/2020 0:00,6629870,Victoria,1,2020-11-10,vaccines_1,0
10/11/2020 0:00,6629870,Victoria,1,2020-11-10,vaccines_2,0
10/11/2020 0:00,245562,Northern Territory,7,2020-11-10,vaccines_1,0
10/11/2020 0:00,245562,Northern Territory,7,2020-11-10,vaccines_2,0
10/11/2020 0:00,5115451,Queensland,9,2020-11-10,vaccines_1,0
10/11/2020 0:00,5115451,Queensland,9,2020-11-10,vaccines_2,0
10/11/2020 0:00,2630557,Western Australia,12,2020-11-10,vaccines_1,0
10/11/2020 0:00,2630557,Western Australia,12,2020-11-10,vaccines_2,0
10/11/2020 0:00,1756494,South Australia,17,2020-11-10,vaccines_1,0
10/11/2020 0:00,1756494,South Australia,17,2020-11-10,vaccines_2,0
10/11/2020 0:00,8117976,New South Wales,1618,2020-11-10,vaccines_1,0
10/11/2020 0:00,8117976,New South Wales,1618,2020-11-10,vaccines_2,0
10/11/2020 0:00,25459470,NA,1664,2020-11-10,vaccines_1,0
10/11/2020 0:00,25459470,NA,1664,2020-11-10,vaccines_2,0
9/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-09,vaccines_1,0
9/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-09,vaccines_2,0
9/11/2020 0:00,535500,Tasmania,0,2020-11-09,vaccines_1,0
9/11/2020 0:00,535500,Tasmania,0,2020-11-09,vaccines_2,0
9/11/2020 0:00,6629870,Victoria,1,2020-11-09,vaccines_1,0
9/11/2020 0:00,6629870,Victoria,1,2020-11-09,vaccines_2,0
9/11/2020 0:00,245562,Northern Territory,7,2020-11-09,vaccines_1,0
9/11/2020 0:00,245562,Northern Territory,7,2020-11-09,vaccines_2,0
9/11/2020 0:00,5115451,Queensland,8,2020-11-09,vaccines_1,0
9/11/2020 0:00,5115451,Queensland,8,2020-11-09,vaccines_2,0
9/11/2020 0:00,2630557,Western Australia,10,2020-11-09,vaccines_1,0
9/11/2020 0:00,2630557,Western Australia,10,2020-11-09,vaccines_2,0
9/11/2020 0:00,1756494,South Australia,18,2020-11-09,vaccines_1,0
9/11/2020 0:00,1756494,South Australia,18,2020-11-09,vaccines_2,0
9/11/2020 0:00,8117976,New South Wales,1613,2020-11-09,vaccines_1,0
9/11/2020 0:00,8117976,New South Wales,1613,2020-11-09,vaccines_2,0
9/11/2020 0:00,25459470,NA,1657,2020-11-09,vaccines_1,0
9/11/2020 0:00,25459470,NA,1657,2020-11-09,vaccines_2,0
8/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-08,vaccines_1,0
8/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-08,vaccines_2,0
8/11/2020 0:00,535500,Tasmania,0,2020-11-08,vaccines_1,0
8/11/2020 0:00,535500,Tasmania,0,2020-11-08,vaccines_2,0
8/11/2020 0:00,6629870,Victoria,1,2020-11-08,vaccines_1,0
8/11/2020 0:00,6629870,Victoria,1,2020-11-08,vaccines_2,0
8/11/2020 0:00,245562,Northern Territory,6,2020-11-08,vaccines_1,0
8/11/2020 0:00,245562,Northern Territory,6,2020-11-08,vaccines_2,0
8/11/2020 0:00,5115451,Queensland,8,2020-11-08,vaccines_1,0
8/11/2020 0:00,5115451,Queensland,8,2020-11-08,vaccines_2,0
8/11/2020 0:00,2630557,Western Australia,10,2020-11-08,vaccines_1,0
8/11/2020 0:00,2630557,Western Australia,10,2020-11-08,vaccines_2,0
8/11/2020 0:00,1756494,South Australia,19,2020-11-08,vaccines_1,0
8/11/2020 0:00,1756494,South Australia,19,2020-11-08,vaccines_2,0
8/11/2020 0:00,8117976,New South Wales,1606,2020-11-08,vaccines_1,0
8/11/2020 0:00,8117976,New South Wales,1606,2020-11-08,vaccines_2,0
8/11/2020 0:00,25459470,NA,1650,2020-11-08,vaccines_1,0
8/11/2020 0:00,25459470,NA,1650,2020-11-08,vaccines_2,0
7/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-07,vaccines_1,0
7/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-07,vaccines_2,0
7/11/2020 0:00,535500,Tasmania,0,2020-11-07,vaccines_1,0
7/11/2020 0:00,535500,Tasmania,0,2020-11-07,vaccines_2,0
7/11/2020 0:00,6629870,Victoria,5,2020-11-07,vaccines_1,0
7/11/2020 0:00,6629870,Victoria,5,2020-11-07,vaccines_2,0
7/11/2020 0:00,245562,Northern Territory,6,2020-11-07,vaccines_1,0
7/11/2020 0:00,245562,Northern Territory,6,2020-11-07,vaccines_2,0
7/11/2020 0:00,5115451,Queensland,8,2020-11-07,vaccines_1,0
7/11/2020 0:00,5115451,Queensland,8,2020-11-07,vaccines_2,0
7/11/2020 0:00,2630557,Western Australia,12,2020-11-07,vaccines_1,0
7/11/2020 0:00,2630557,Western Australia,12,2020-11-07,vaccines_2,0
7/11/2020 0:00,1756494,South Australia,18,2020-11-07,vaccines_1,0
7/11/2020 0:00,1756494,South Australia,18,2020-11-07,vaccines_2,0
7/11/2020 0:00,8117976,New South Wales,1603,2020-11-07,vaccines_1,0
7/11/2020 0:00,8117976,New South Wales,1603,2020-11-07,vaccines_2,0
7/11/2020 0:00,25459470,NA,1652,2020-11-07,vaccines_1,0
7/11/2020 0:00,25459470,NA,1652,2020-11-07,vaccines_2,0
6/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-06,vaccines_1,0
6/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-06,vaccines_2,0
6/11/2020 0:00,535500,Tasmania,0,2020-11-06,vaccines_1,0
6/11/2020 0:00,535500,Tasmania,0,2020-11-06,vaccines_2,0
6/11/2020 0:00,245562,Northern Territory,6,2020-11-06,vaccines_1,0
6/11/2020 0:00,245562,Northern Territory,6,2020-11-06,vaccines_2,0
6/11/2020 0:00,5115451,Queensland,8,2020-11-06,vaccines_1,0
6/11/2020 0:00,5115451,Queensland,8,2020-11-06,vaccines_2,0
6/11/2020 0:00,6629870,Victoria,12,2020-11-06,vaccines_1,0
6/11/2020 0:00,6629870,Victoria,12,2020-11-06,vaccines_2,0
6/11/2020 0:00,2630557,Western Australia,16,2020-11-06,vaccines_1,0
6/11/2020 0:00,2630557,Western Australia,16,2020-11-06,vaccines_2,0
6/11/2020 0:00,1756494,South Australia,17,2020-11-06,vaccines_1,0
6/11/2020 0:00,1756494,South Australia,17,2020-11-06,vaccines_2,0
6/11/2020 0:00,8117976,New South Wales,1598,2020-11-06,vaccines_1,0
6/11/2020 0:00,8117976,New South Wales,1598,2020-11-06,vaccines_2,0
6/11/2020 0:00,25459470,NA,1657,2020-11-06,vaccines_1,0
6/11/2020 0:00,25459470,NA,1657,2020-11-06,vaccines_2,0
5/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-05,vaccines_1,0
5/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-05,vaccines_2,0
5/11/2020 0:00,535500,Tasmania,0,2020-11-05,vaccines_1,0
5/11/2020 0:00,535500,Tasmania,0,2020-11-05,vaccines_2,0
5/11/2020 0:00,245562,Northern Territory,6,2020-11-05,vaccines_1,0
5/11/2020 0:00,245562,Northern Territory,6,2020-11-05,vaccines_2,0
5/11/2020 0:00,5115451,Queensland,8,2020-11-05,vaccines_1,0
5/11/2020 0:00,5115451,Queensland,8,2020-11-05,vaccines_2,0
5/11/2020 0:00,1756494,South Australia,16,2020-11-05,vaccines_1,0
5/11/2020 0:00,1756494,South Australia,16,2020-11-05,vaccines_2,0
5/11/2020 0:00,2630557,Western Australia,16,2020-11-05,vaccines_1,0
5/11/2020 0:00,2630557,Western Australia,16,2020-11-05,vaccines_2,0
5/11/2020 0:00,6629870,Victoria,17,2020-11-05,vaccines_1,0
5/11/2020 0:00,6629870,Victoria,17,2020-11-05,vaccines_2,0
5/11/2020 0:00,8117976,New South Wales,1589,2020-11-05,vaccines_1,0
5/11/2020 0:00,8117976,New South Wales,1589,2020-11-05,vaccines_2,0
5/11/2020 0:00,25459470,NA,1652,2020-11-05,vaccines_1,0
5/11/2020 0:00,25459470,NA,1652,2020-11-05,vaccines_2,0
4/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-04,vaccines_1,0
4/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-04,vaccines_2,0
4/11/2020 0:00,535500,Tasmania,0,2020-11-04,vaccines_1,0
4/11/2020 0:00,535500,Tasmania,0,2020-11-04,vaccines_2,0
4/11/2020 0:00,245562,Northern Territory,5,2020-11-04,vaccines_1,0
4/11/2020 0:00,245562,Northern Territory,5,2020-11-04,vaccines_2,0
4/11/2020 0:00,5115451,Queensland,6,2020-11-04,vaccines_1,0
4/11/2020 0:00,5115451,Queensland,6,2020-11-04,vaccines_2,0
4/11/2020 0:00,1756494,South Australia,12,2020-11-04,vaccines_1,0
4/11/2020 0:00,1756494,South Australia,12,2020-11-04,vaccines_2,0
4/11/2020 0:00,2630557,Western Australia,14,2020-11-04,vaccines_1,0
4/11/2020 0:00,2630557,Western Australia,14,2020-11-04,vaccines_2,0
4/11/2020 0:00,6629870,Victoria,27,2020-11-04,vaccines_1,0
4/11/2020 0:00,6629870,Victoria,27,2020-11-04,vaccines_2,0
4/11/2020 0:00,8117976,New South Wales,1587,2020-11-04,vaccines_1,0
4/11/2020 0:00,8117976,New South Wales,1587,2020-11-04,vaccines_2,0
4/11/2020 0:00,25459470,NA,1651,2020-11-04,vaccines_1,0
4/11/2020 0:00,25459470,NA,1651,2020-11-04,vaccines_2,0
3/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-03,vaccines_1,0
3/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-03,vaccines_2,0
3/11/2020 0:00,535500,Tasmania,0,2020-11-03,vaccines_1,0
3/11/2020 0:00,535500,Tasmania,0,2020-11-03,vaccines_2,0
3/11/2020 0:00,245562,Northern Territory,5,2020-11-03,vaccines_1,0
3/11/2020 0:00,245562,Northern Territory,5,2020-11-03,vaccines_2,0
3/11/2020 0:00,5115451,Queensland,6,2020-11-03,vaccines_1,0
3/11/2020 0:00,5115451,Queensland,6,2020-11-03,vaccines_2,0
3/11/2020 0:00,1756494,South Australia,13,2020-11-03,vaccines_1,0
3/11/2020 0:00,1756494,South Australia,13,2020-11-03,vaccines_2,0
3/11/2020 0:00,2630557,Western Australia,23,2020-11-03,vaccines_1,0
3/11/2020 0:00,2630557,Western Australia,23,2020-11-03,vaccines_2,0
3/11/2020 0:00,6629870,Victoria,35,2020-11-03,vaccines_1,0
3/11/2020 0:00,6629870,Victoria,35,2020-11-03,vaccines_2,0
3/11/2020 0:00,8117976,New South Wales,1579,2020-11-03,vaccines_1,0
3/11/2020 0:00,8117976,New South Wales,1579,2020-11-03,vaccines_2,0
3/11/2020 0:00,25459470,NA,1661,2020-11-03,vaccines_1,0
3/11/2020 0:00,25459470,NA,1661,2020-11-03,vaccines_2,0
2/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-02,vaccines_1,0
2/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-02,vaccines_2,0
2/11/2020 0:00,535500,Tasmania,0,2020-11-02,vaccines_1,0
2/11/2020 0:00,535500,Tasmania,0,2020-11-02,vaccines_2,0
2/11/2020 0:00,5115451,Queensland,3,2020-11-02,vaccines_1,0
2/11/2020 0:00,5115451,Queensland,3,2020-11-02,vaccines_2,0
2/11/2020 0:00,245562,Northern Territory,5,2020-11-02,vaccines_1,0
2/11/2020 0:00,245562,Northern Territory,5,2020-11-02,vaccines_2,0
2/11/2020 0:00,1756494,South Australia,12,2020-11-02,vaccines_1,0
2/11/2020 0:00,1756494,South Australia,12,2020-11-02,vaccines_2,0
2/11/2020 0:00,2630557,Western Australia,39,2020-11-02,vaccines_1,0
2/11/2020 0:00,2630557,Western Australia,39,2020-11-02,vaccines_2,0
2/11/2020 0:00,6629870,Victoria,46,2020-11-02,vaccines_1,0
2/11/2020 0:00,6629870,Victoria,46,2020-11-02,vaccines_2,0
2/11/2020 0:00,8117976,New South Wales,1576,2020-11-02,vaccines_1,0
2/11/2020 0:00,8117976,New South Wales,1576,2020-11-02,vaccines_2,0
2/11/2020 0:00,25459470,NA,1681,2020-11-02,vaccines_1,0
2/11/2020 0:00,25459470,NA,1681,2020-11-02,vaccines_2,0
1/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-01,vaccines_1,0
1/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-01,vaccines_2,0
1/11/2020 0:00,535500,Tasmania,0,2020-11-01,vaccines_1,0
1/11/2020 0:00,535500,Tasmania,0,2020-11-01,vaccines_2,0
1/11/2020 0:00,245562,Northern Territory,5,2020-11-01,vaccines_1,0
1/11/2020 0:00,245562,Northern Territory,5,2020-11-01,vaccines_2,0
1/11/2020 0:00,5115451,Queensland,6,2020-11-01,vaccines_1,0
1/11/2020 0:00,5115451,Queensland,6,2020-11-01,vaccines_2,0
1/11/2020 0:00,1756494,South Australia,14,2020-11-01,vaccines_1,0
1/11/2020 0:00,1756494,South Australia,14,2020-11-01,vaccines_2,0
1/11/2020 0:00,2630557,Western Australia,42,2020-11-01,vaccines_1,0
1/11/2020 0:00,2630557,Western Australia,42,2020-11-01,vaccines_2,0
1/11/2020 0:00,6629870,Victoria,58,2020-11-01,vaccines_1,0
1/11/2020 0:00,6629870,Victoria,58,2020-11-01,vaccines_2,0
1/11/2020 0:00,8117976,New South Wales,1569,2020-11-01,vaccines_1,0
1/11/2020 0:00,8117976,New South Wales,1569,2020-11-01,vaccines_2,0
1/11/2020 0:00,25459470,NA,1694,2020-11-01,vaccines_1,0
1/11/2020 0:00,25459470,NA,1694,2020-11-01,vaccines_2,0
31/10/2020 0:00,428060,Australian Capital Territory,0,2020-10-31,vaccines_1,0
31/10/2020 0:00,428060,Australian Capital Territory,0,2020-10-31,vaccines_2,0
31/10/2020 0:00,535500,Tasmania,0,2020-10-31,vaccines_1,0
31/10/2020 0:00,535500,Tasmania,0,2020-10-31,vaccines_2,0
31/10/2020 0:00,245562,Northern Territory,5,2020-10-31,vaccines_1,0
31/10/2020 0:00,245562,Northern Territory,5,2020-10-31,vaccines_2,0
31/10/2020 0:00,5115451,Queensland,5,2020-10-31,vaccines_1,0
31/10/2020 0:00,5115451,Queensland,5,2020-10-31,vaccines_2,0
31/10/2020 0:00,1756494,South Australia,14,2020-10-31,vaccines_1,0
31/10/2020 0:00,1756494,South Australia,14,2020-10-31,vaccines_2,0
31/10/2020 0:00,2630557,Western Australia,44,2020-10-31,vaccines_1,0
31/10/2020 0:00,2630557,Western Australia,44,2020-10-31,vaccines_2,0
31/10/2020 0:00,6629870,Victoria,68,2020-10-31,vaccines_1,0
31/10/2020 0:00,6629870,Victoria,68,2020-10-31,vaccines_2,0
31/10/2020 0:00,8117976,New South Wales,1565,2020-10-31,vaccines_1,0
31/10/2020 0:00,8117976,New South Wales,1565,2020-10-31,vaccines_2,0
31/10/2020 0:00,25459470,NA,1701,2020-10-31,vaccines_1,0
31/10/2020 0:00,25459470,NA,1701,2020-10-31,vaccines_2,0
30/10/2020 0:00,428060,Australian Capital Territory,0,2020-10-30,vaccines_1,0
30/10/2020 0:00,428060,Australian Capital Territory,0,2020-10-30,vaccines_2,0
30/10/2020 0:00,535500,Tasmania,0,2020-10-30,vaccines_1,0
30/10/2020 0:00,535500,Tasmania,0,2020-10-30,vaccines_2,0
30/10/2020 0:00,245562,Northern Territory,5,2020-10-30,vaccines_1,0
30/10/2020 0:00,245562,Northern Territory,5,2020-10-30,vaccines_2,0
30/10/2020 0:00,5115451,Queensland,7,2020-10-30,vaccines_1,0
30/10/2020 0:00,5115451,Queensland,7,2020-10-30,vaccines_2,0
30/10/2020 0:00,1756494,South Australia,10,2020-10-30,vaccines_1,0
30/10/2020 0:00,1756494,South Australia,10,2020-10-30,vaccines_2,0
30/10/2020 0:00,2630557,Western Australia,46,2020-10-30,vaccines_1,0
30/10/2020 0:00,2630557,Western Australia,46,2020-10-30,vaccines_2,0
30/10/2020 0:00,6629870,Victoria,144,2020-10-30,vaccines_1,0
30/10/2020 0:00,6629870,Victoria,144,2020-10-30,vaccines_2,0
30/10/2020 0:00,8117976,New South Wales,1561,2020-10-30,vaccines_1,0
30/10/2020 0:00,8117976,New South Wales,1561,2020-10-30,vaccines_2,0
30/10/2020 0:00,25459470,NA,1773,2020-10-30,vaccines_1,0
30/10/2020 0:00,25459470,NA,1773,2020-10-30,vaccines_2,0
29/10/2020 0:00,535500,Tasmania,0,2020-10-29,vaccines_1,0
29/10/2020 0:00,535500,Tasmania,0,2020-10-29,vaccines_2,0
29/10/2020 0:00,428060,Australian Capital Territory,1,2020-10-29,vaccines_1,0
29/10/2020 0:00,428060,Australian Capital Territory,1,2020-10-29,vaccines_2,0
29/10/2020 0:00,245562,Northern Territory,5,2020-10-29,vaccines_1,0
29/10/2020 0:00,245562,Northern Territory,5,2020-10-29,vaccines_2,0
29/10/2020 0:00,5115451,Queensland,6,2020-10-29,vaccines_1,0
29/10/2020 0:00,5115451,Queensland,6,2020-10-29,vaccines_2,0
29/10/2020 0:00,1756494,South Australia,10,2020-10-29,vaccines_1,0
29/10/2020 0:00,1756494,South Australia,10,2020-10-29,vaccines_2,0
29/10/2020 0:00,2630557,Western Australia,49,2020-10-29,vaccines_1,0
29/10/2020 0:00,2630557,Western Australia,49,2020-10-29,vaccines_2,0
29/10/2020 0:00,6629870,Victoria,140,2020-10-29,vaccines_1,0
29/10/2020 0:00,6629870,Victoria,140,2020-10-29,vaccines_2,0
29/10/2020 0:00,8117976,New South Wales,1555,2020-10-29,vaccines_1,0
29/10/2020 0:00,8117976,New South Wales,1555,2020-10-29,vaccines_2,0
29/10/2020 0:00,25459470,NA,1766,2020-10-29,vaccines_1,0
29/10/2020 0:00,25459470,NA,1766,2020-10-29,vaccines_2,0
28/10/2020 0:00,535500,Tasmania,0,2020-10-28,vaccines_1,0
28/10/2020 0:00,535500,Tasmania,0,2020-10-28,vaccines_2,0
28/10/2020 0:00,428060,Australian Capital Territory,1,2020-10-28,vaccines_1,0
28/10/2020 0:00,428060,Australian Capital Territory,1,2020-10-28,vaccines_2,0
28/10/2020 0:00,245562,Northern Territory,1,2020-10-28,vaccines_1,0
28/10/2020 0:00,245562,Northern Territory,1,2020-10-28,vaccines_2,0
28/10/2020 0:00,5115451,Queensland,6,2020-10-28,vaccines_1,0
28/10/2020 0:00,5115451,Queensland,6,2020-10-28,vaccines_2,0
28/10/2020 0:00,1756494,South Australia,12,2020-10-28,vaccines_1,0
28/10/2020 0:00,1756494,South Australia,12,2020-10-28,vaccines_2,0
28/10/2020 0:00,2630557,Western Australia,50,2020-10-28,vaccines_1,0
28/10/2020 0:00,2630557,Western Australia,50,2020-10-28,vaccines_2,0
28/10/2020 0:00,6629870,Victoria,144,2020-10-28,vaccines_1,0
28/10/2020 0:00,6629870,Victoria,144,2020-10-28,vaccines_2,0
28/10/2020 0:00,8117976,New South Wales,1550,2020-10-28,vaccines_1,0
28/10/2020 0:00,8117976,New South Wales,1550,2020-10-28,vaccines_2,0
28/10/2020 0:00,25459470,NA,1764,2020-10-28,vaccines_1,0
28/10/2020 0:00,25459470,NA,1764,2020-10-28,vaccines_2,0
27/10/2020 0:00,245562,Northern Territory,0,2020-10-27,vaccines_1,0
27/10/2020 0:00,245562,Northern Territory,0,2020-10-27,vaccines_2,0
27/10/2020 0:00,535500,Tasmania,0,2020-10-27,vaccines_1,0
27/10/2020 0:00,535500,Tasmania,0,2020-10-27,vaccines_2,0
27/10/2020 0:00,428060,Australian Capital Territory,1,2020-10-27,vaccines_1,0
27/10/2020 0:00,428060,Australian Capital Territory,1,2020-10-27,vaccines_2,0
27/10/2020 0:00,5115451,Queensland,4,2020-10-27,vaccines_1,0
27/10/2020 0:00,5115451,Queensland,4,2020-10-27,vaccines_2,0
27/10/2020 0:00,1756494,South Australia,11,2020-10-27,vaccines_1,0
27/10/2020 0:00,1756494,South Australia,11,2020-10-27,vaccines_2,0
27/10/2020 0:00,2630557,Western Australia,55,2020-10-27,vaccines_1,0
27/10/2020 0:00,2630557,Western Australia,55,2020-10-27,vaccines_2,0
27/10/2020 0:00,6629870,Victoria,151,2020-10-27,vaccines_1,0
27/10/2020 0:00,6629870,Victoria,151,2020-10-27,vaccines_2,0
