date,us_date,confirmed,deaths,active,tests,positives,recovered,hosp,icu,vent,vaccines,vaccines_1,vaccines_2,population,administrative_area_level_2
22/10/2020,2020-10-22,114,3,1,103319,114,110,0,0,0,0,0,0,428060,Australian Capital Territory
22/10/2020,2020-10-22,4363,54,1507,2947715,4363,2802,5,1,0,0,0,0,8117976,New South Wales
22/10/2020,2020-10-22,33,0,0,55337,33,33,0,0,0,0,0,0,245562,Northern Territory
22/10/2020,2020-10-22,1165,6,4,1203184,1165,1155,2,0,0,0,0,0,5115451,Queensland
22/10/2020,2020-10-22,485,4,8,526192,485,473,0,0,0,0,0,0,1756494,South Australia
22/10/2020,2020-10-22,230,13,0,113652,230,217,0,0,0,0,0,0,535500,Tasmania
22/10/2020,2020-10-22,20329,820,169,3002936,20329,19340,9,0,0,0,0,0,6629870,Victoria
22/10/2020,2020-10-22,747,9,48,471489,747,690,0,0,0,0,0,0,2630557,Western Australia
23/10/2020,2020-10-23,114,3,1,103791,114,110,0,0,0,0,0,0,428060,Australian Capital Territory
23/10/2020,2020-10-23,4370,54,1514,2961401,4370,2802,7,0,0,0,0,0,8117976,New South Wales
23/10/2020,2020-10-23,33,0,0,55826,33,33,0,0,0,0,0,0,245562,Northern Territory
23/10/2020,2020-10-23,1167,6,6,1207967,1167,1155,4,0,0,0,0,0,5115451,Queensland
23/10/2020,2020-10-23,487,4,10,528925,487,473,0,0,0,0,0,0,1756494,South Australia
23/10/2020,2020-10-23,230,13,0,113932,230,217,0,0,0,0,0,0,535500,Tasmania
23/10/2020,2020-10-23,20330,820,164,3022364,20330,19346,8,0,0,0,0,0,6629870,Victoria
23/10/2020,2020-10-23,753,9,52,473120,753,692,1,0,0,0,0,0,2630557,Western Australia
24/10/2020,2020-10-24,114,3,1,104059,114,110,0,0,0,0,0,0,428060,Australian Capital Territory
24/10/2020,2020-10-24,4375,54,1519,2974291,4375,2802,6,0,0,0,0,0,8117976,New South Wales
24/10/2020,2020-10-24,33,0,0,56150,33,33,0,0,0,0,0,0,245562,Northern Territory
24/10/2020,2020-10-24,1167,6,6,1211609,1167,1155,4,0,0,0,0,0,5115451,Queensland
24/10/2020,2020-10-24,487,4,8,532005,487,475,0,0,0,0,0,0,1756494,South Australia
24/10/2020,2020-10-24,230,13,0,114394,230,217,0,0,0,0,0,0,535500,Tasmania
24/10/2020,2020-10-24,20336,820,162,3039583,20336,19354,8,0,0,0,0,0,6629870,Victoria
24/10/2020,2020-10-24,757,9,56,473120,757,692,1,0,0,0,0,0,2630557,Western Australia
25/10/2020,2020-10-25,114,3,1,104285,114,110,0,0,0,0,0,0,428060,Australian Capital Territory
25/10/2020,2020-10-25,4382,54,1526,2986756,4382,2802,6,0,0,0,0,0,8117976,New South Wales
25/10/2020,2020-10-25,33,0,0,56316,33,33,0,0,0,0,0,0,245562,Northern Territory
25/10/2020,2020-10-25,1167,6,6,1214121,1167,1155,4,0,0,0,0,0,5115451,Queensland
25/10/2020,2020-10-25,491,4,12,534150,491,475,0,0,0,0,0,0,1756494,South Australia
25/10/2020,2020-10-25,230,13,0,114617,230,217,0,0,0,0,0,0,535500,Tasmania
25/10/2020,2020-10-25,20343,820,164,3052477,20343,19359,7,0,0,0,0,0,6629870,Victoria
25/10/2020,2020-10-25,760,9,57,473120,760,694,0,0,0,0,0,0,2630557,Western Australia
26/10/2020,2020-10-26,114,3,1,104681,114,110,0,0,0,0,0,0,428060,Australian Capital Territory
26/10/2020,2020-10-26,4386,54,1530,2994203,4386,2802,8,0,0,0,0,0,8117976,New South Wales
26/10/2020,2020-10-26,33,0,0,56651,33,33,0,0,0,0,0,0,245562,Northern Territory
26/10/2020,2020-10-26,1167,6,4,1215772,1167,1157,2,0,0,0,0,0,5115451,Queensland
26/10/2020,2020-10-26,494,4,12,536113,494,478,0,0,0,0,0,0,1756494,South Australia
26/10/2020,2020-10-26,230,13,0,114731,230,217,0,0,0,0,0,0,535500,Tasmania
26/10/2020,2020-10-26,20341,820,155,3066501,20341,19366,6,0,0,0,0,0,6629870,Victoria
26/10/2020,2020-10-26,762,9,53,478376,762,700,0,0,0,0,0,0,2630557,Western Australia
27/10/2020,2020-10-27,114,3,1,105163,114,110,0,0,0,0,0,0,428060,Australian Capital Territory
27/10/2020,2020-10-27,4398,54,1542,3000641,4398,2802,8,1,0,0,0,0,8117976,New South Wales
27/10/2020,2020-10-27,33,0,0,57069,33,33,0,0,0,0,0,0,245562,Northern Territory
27/10/2020,2020-10-27,1167,6,4,1219570,1167,1157,2,0,0,0,0,0,5115451,Queensland
27/10/2020,2020-10-27,494,4,11,538497,494,479,0,0,0,0,0,0,1756494,South Australia
27/10/2020,2020-10-27,230,13,0,115108,230,217,0,0,0,0,0,0,535500,Tasmania
27/10/2020,2020-10-27,20341,820,151,3081980,20341,19370,5,0,0,0,0,0,6629870,Victoria
27/10/2020,2020-10-27,764,9,55,480530,764,700,0,0,0,0,0,0,2630557,Western Australia
28/10/2020,2020-10-28,114,3,1,105737,114,110,0,0,0,0,0,0,428060,Australian Capital Territory
28/10/2020,2020-10-28,4406,54,1550,3015023,4406,2802,7,1,0,0,0,0,8117976,New South Wales
28/10/2020,2020-10-28,34,0,1,57427,34,33,0,0,0,0,0,0,245562,Northern Territory
28/10/2020,2020-10-28,1169,6,6,1224099,1169,1157,3,0,0,0,0,0,5115451,Queensland
28/10/2020,2020-10-28,495,4,12,542038,495,479,0,0,0,0,0,0,1756494,South Australia
28/10/2020,2020-10-28,230,13,0,115990,230,217,0,0,0,0,0,0,535500,Tasmania
28/10/2020,2020-10-28,20342,822,144,3106653,20342,19376,3,0,0,0,0,0,6629870,Victoria
28/10/2020,2020-10-28,765,9,50,483274,765,706,0,0,0,0,0,0,2630557,Western Australia
29/10/2020,2020-10-29,114,3,1,106177,114,110,0,0,0,0,0,0,428060,Australian Capital Territory
29/10/2020,2020-10-29,4411,54,1555,3029253,4411,2802,7,1,0,0,0,0,8117976,New South Wales
29/10/2020,2020-10-29,38,0,5,57962,38,33,4,0,0,0,0,0,245562,Northern Territory
29/10/2020,2020-10-29,1171,6,6,1229045,1171,1159,3,0,0,0,0,0,5115451,Queensland
29/10/2020,2020-10-29,496,4,10,545230,496,482,0,0,0,0,0,0,1756494,South Australia
29/10/2020,2020-10-29,230,13,0,116415,230,217,0,0,0,0,0,0,535500,Tasmania
29/10/2020,2020-10-29,20344,822,140,3130788,20344,19382,5,0,0,0,0,0,6629870,Victoria
29/10/2020,2020-10-29,766,9,49,486041,766,708,0,0,0,0,0,0,2630557,Western Australia
30/10/2020,2020-10-30,114,3,0,106715,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
30/10/2020,2020-10-30,4417,54,1561,3042039,4417,2802,7,1,0,0,0,0,8117976,New South Wales
30/10/2020,2020-10-30,38,0,5,58329,38,33,5,0,0,0,0,0,245562,Northern Territory
30/10/2020,2020-10-30,1172,6,7,1233236,1172,1159,3,0,0,0,0,0,5115451,Queensland
30/10/2020,2020-10-30,497,4,10,548675,497,483,0,0,0,0,0,0,1756494,South Australia
30/10/2020,2020-10-30,230,13,0,117087,230,217,0,0,0,0,0,0,535500,Tasmania
30/10/2020,2020-10-30,20347,822,144,3154371,20347,19381,5,0,0,0,0,0,6629870,Victoria
30/10/2020,2020-10-30,767,9,46,487990,767,712,0,0,0,0,0,0,2630557,Western Australia
31/10/2020,2020-10-31,114,3,0,106976,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
31/10/2020,2020-10-31,4421,54,1565,3055173,4421,2802,6,1,0,0,0,0,8117976,New South Wales
31/10/2020,2020-10-31,38,0,5,58766,38,33,5,0,0,0,0,0,245562,Northern Territory
31/10/2020,2020-10-31,1171,6,5,1236847,1171,1160,4,0,0,0,0,0,5115451,Queensland
31/10/2020,2020-10-31,501,4,14,551799,501,483,0,0,0,0,0,0,1756494,South Australia
31/10/2020,2020-10-31,230,13,0,117507,230,217,0,0,0,0,0,0,535500,Tasmania
31/10/2020,2020-10-31,20347,822,68,3174221,20347,19457,2,0,0,0,0,0,6629870,Victoria
31/10/2020,2020-10-31,768,9,44,487990,768,715,0,0,0,0,0,0,2630557,Western Australia
1/11/2020,2020-11-01,114,3,0,107202,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
1/11/2020,2020-11-01,4425,54,1569,3069924,4425,2802,6,1,1,0,0,0,8117976,New South Wales
1/11/2020,2020-11-01,38,0,5,58967,38,33,5,0,0,0,0,0,245562,Northern Territory
1/11/2020,2020-11-01,1172,6,6,1239418,1172,1160,4,0,0,0,0,0,5115451,Queensland
1/11/2020,2020-11-01,501,4,14,553753,501,483,0,0,0,0,0,0,1756494,South Australia
1/11/2020,2020-11-01,230,13,0,117713,230,217,0,0,0,0,0,0,535500,Tasmania
1/11/2020,2020-11-01,20346,822,58,3190219,20346,19466,2,0,0,0,0,0,6629870,Victoria
1/11/2020,2020-11-01,769,9,42,487990,769,718,0,0,0,0,0,0,2630557,Western Australia
2/11/2020,2020-11-02,114,3,0,107484,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
2/11/2020,2020-11-02,4432,54,1576,3077355,4432,2802,6,1,1,0,0,0,8117976,New South Wales
2/11/2020,2020-11-02,38,0,5,59140,38,33,5,0,0,0,0,0,245562,Northern Territory
2/11/2020,2020-11-02,1172,6,3,1241130,1172,1163,3,0,0,0,0,0,5115451,Queensland
2/11/2020,2020-11-02,501,4,12,555592,501,485,0,0,0,0,0,0,1756494,South Australia
2/11/2020,2020-11-02,230,13,0,117912,230,217,0,0,0,0,0,0,535500,Tasmania
2/11/2020,2020-11-02,20345,822,46,3203175,20345,19477,2,0,0,0,0,0,6629870,Victoria
2/11/2020,2020-11-02,770,9,39,493613,770,722,0,0,0,0,0,0,2630557,Western Australia
3/11/2020,2020-11-03,114,3,0,108157,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
3/11/2020,2020-11-03,4435,54,1579,3085905,4435,2802,5,1,1,0,0,0,8117976,New South Wales
3/11/2020,2020-11-03,38,0,5,59528,38,33,5,0,0,0,0,0,245562,Northern Territory
3/11/2020,2020-11-03,1175,6,6,1245093,1175,1163,3,0,0,0,0,0,5115451,Queensland
3/11/2020,2020-11-03,503,4,13,558519,503,486,0,0,0,0,0,0,1756494,South Australia
3/11/2020,2020-11-03,230,13,0,118021,230,217,0,0,0,0,0,0,535500,Tasmania
3/11/2020,2020-11-03,20345,822,35,3216016,20345,19488,2,0,0,0,0,0,6629870,Victoria
3/11/2020,2020-11-03,770,9,23,495932,770,738,0,0,0,0,0,0,2630557,Western Australia
4/11/2020,2020-11-04,114,3,0,108682,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
4/11/2020,2020-11-04,4443,54,1587,3102941,4443,2802,5,1,1,0,0,0,8117976,New South Wales
4/11/2020,2020-11-04,38,0,5,59981,38,33,5,0,0,0,0,0,245562,Northern Territory
4/11/2020,2020-11-04,1177,6,6,1250335,1177,1165,8,0,0,0,0,0,5115451,Queensland
4/11/2020,2020-11-04,504,4,12,561909,504,488,0,0,0,0,0,0,1756494,South Australia
4/11/2020,2020-11-04,230,13,0,118398,230,217,0,0,0,0,0,0,535500,Tasmania
4/11/2020,2020-11-04,20345,822,27,3233373,20345,19496,2,0,0,0,0,0,6629870,Victoria
4/11/2020,2020-11-04,771,9,14,497944,771,748,0,0,0,0,0,0,2630557,Western Australia
5/11/2020,2020-11-05,114,3,0,109057,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
5/11/2020,2020-11-05,4445,54,1589,3121407,4445,2802,6,1,1,0,0,0,8117976,New South Wales
5/11/2020,2020-11-05,39,0,6,60474,39,33,5,0,0,0,0,0,245562,Northern Territory
5/11/2020,2020-11-05,1177,6,8,1255382,1177,1163,8,0,0,0,0,0,5115451,Queensland
5/11/2020,2020-11-05,509,4,16,565353,509,489,0,0,0,0,0,0,1756494,South Australia
5/11/2020,2020-11-05,230,13,0,118864,230,217,0,0,0,0,0,0,535500,Tasmania
5/11/2020,2020-11-05,20345,822,17,3246852,20345,19506,2,0,0,0,0,0,6629870,Victoria
5/11/2020,2020-11-05,775,9,16,499753,775,750,0,0,0,0,0,0,2630557,Western Australia
6/11/2020,2020-11-06,114,3,0,109532,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
6/11/2020,2020-11-06,4454,54,1598,3138899,4454,2802,4,1,1,0,0,0,8117976,New South Wales
6/11/2020,2020-11-06,39,0,6,60769,39,33,6,0,0,0,0,0,245562,Northern Territory
6/11/2020,2020-11-06,1177,6,8,1259722,1177,1163,8,0,0,0,0,0,5115451,Queensland
6/11/2020,2020-11-06,510,4,17,568120,510,489,0,0,0,0,0,0,1756494,South Australia
6/11/2020,2020-11-06,230,13,0,119620,230,217,0,0,0,0,0,0,535500,Tasmania
6/11/2020,2020-11-06,20345,822,12,3265523,20345,19511,2,0,0,0,0,0,6629870,Victoria
6/11/2020,2020-11-06,776,9,16,501428,776,751,0,0,0,0,0,0,2630557,Western Australia
7/11/2020,2020-11-07,114,3,0,109877,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
7/11/2020,2020-11-07,4459,54,1603,3153596,4459,2802,3,1,1,0,0,0,8117976,New South Wales
7/11/2020,2020-11-07,39,0,6,61077,39,33,6,0,0,0,0,0,245562,Northern Territory
7/11/2020,2020-11-07,1177,6,8,1263289,1177,1163,8,0,0,0,0,0,5115451,Queensland
7/11/2020,2020-11-07,512,4,18,570672,512,490,0,0,0,0,0,0,1756494,South Australia
7/11/2020,2020-11-07,230,13,0,119979,230,217,0,0,0,0,0,0,535500,Tasmania
7/11/2020,2020-11-07,20345,822,5,3282437,20345,19518,2,0,0,0,0,0,6629870,Victoria
7/11/2020,2020-11-07,776,9,12,501428,776,755,0,0,0,0,0,0,2630557,Western Australia
8/11/2020,2020-11-08,114,3,0,110041,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
8/11/2020,2020-11-08,4462,54,1606,3167317,4462,2802,3,1,1,0,0,0,8117976,New South Wales
8/11/2020,2020-11-08,39,0,6,61249,39,33,6,0,0,0,0,0,245562,Northern Territory
8/11/2020,2020-11-08,1177,6,8,1265567,1177,1163,8,0,0,0,0,0,5115451,Queensland
8/11/2020,2020-11-08,515,4,19,572618,515,492,0,0,0,0,0,0,1756494,South Australia
8/11/2020,2020-11-08,230,13,0,120292,230,217,0,0,0,0,0,0,535500,Tasmania
8/11/2020,2020-11-08,20345,822,1,3299302,20345,19522,2,0,0,0,0,0,6629870,Victoria
8/11/2020,2020-11-08,776,9,10,501428,776,757,0,0,0,0,0,0,2630557,Western Australia
9/11/2020,2020-11-09,114,3,0,110274,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
9/11/2020,2020-11-09,4469,54,1613,3176816,4469,2802,3,1,1,0,0,0,8117976,New South Wales
9/11/2020,2020-11-09,40,0,7,61615,40,33,7,0,0,0,0,0,245562,Northern Territory
9/11/2020,2020-11-09,1177,6,8,1267244,1177,1163,8,0,0,0,0,0,5115451,Queensland
9/11/2020,2020-11-09,517,4,18,574115,517,495,0,0,0,0,0,0,1756494,South Australia
9/11/2020,2020-11-09,230,13,0,120524,230,217,0,0,0,0,0,0,535500,Tasmania
9/11/2020,2020-11-09,20345,822,1,3309955,20345,19522,2,0,0,0,0,0,6629870,Victoria
9/11/2020,2020-11-09,776,9,10,506297,776,757,0,0,0,0,0,0,2630557,Western Australia
10/11/2020,2020-11-10,114,3,0,111078,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
10/11/2020,2020-11-10,4474,54,1618,3186874,4474,2802,3,1,1,0,0,0,8117976,New South Wales
10/11/2020,2020-11-10,40,0,7,62266,40,33,7,0,0,0,0,0,245562,Northern Territory
10/11/2020,2020-11-10,1178,6,9,1271217,1178,1163,8,0,0,0,0,0,5115451,Queensland
10/11/2020,2020-11-10,518,4,17,576485,518,497,0,0,0,0,0,0,1756494,South Australia
10/11/2020,2020-11-10,230,13,0,120958,230,217,0,0,0,0,0,0,535500,Tasmania
10/11/2020,2020-11-10,20345,822,1,3322910,20345,19522,2,0,0,0,0,0,6629870,Victoria
10/11/2020,2020-11-10,778,9,12,508425,778,757,0,0,0,0,0,0,2630557,Western Australia
11/11/2020,2020-11-11,114,3,0,111757,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
11/11/2020,2020-11-11,4478,54,1622,3207460,4478,2802,4,0,0,0,0,0,8117976,New South Wales
11/11/2020,2020-11-11,40,0,7,62610,40,33,7,0,0,0,0,0,245562,Northern Territory
11/11/2020,2020-11-11,1179,6,10,1276587,1179,1163,8,0,0,0,0,0,5115451,Queensland
11/11/2020,2020-11-11,519,4,17,579055,519,498,1,0,0,0,0,0,1756494,South Australia
11/11/2020,2020-11-11,230,13,0,121527,230,217,0,0,0,0,0,0,535500,Tasmania
11/11/2020,2020-11-11,20345,822,1,3342896,20345,19522,2,0,0,0,0,0,6629870,Victoria
11/11/2020,2020-11-11,780,9,14,510727,780,757,0,0,0,0,0,0,2630557,Western Australia
12/11/2020,2020-11-12,114,3,0,112268,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
12/11/2020,2020-11-12,4483,54,1627,3230696,4483,2802,4,0,0,0,0,0,8117976,New South Wales
12/11/2020,2020-11-12,41,0,8,63073,41,33,8,0,0,0,0,0,245562,Northern Territory
12/11/2020,2020-11-12,1182,6,13,1281637,1182,1163,7,0,0,0,0,0,5115451,Queensland
12/11/2020,2020-11-12,520,4,17,582367,520,499,1,0,0,0,0,0,1756494,South Australia
12/11/2020,2020-11-12,230,13,0,121969,230,217,0,0,0,0,0,0,535500,Tasmania
12/11/2020,2020-11-12,20345,822,0,3363715,20345,19523,2,0,0,0,0,0,6629870,Victoria
12/11/2020,2020-11-12,783,9,14,512756,783,760,0,0,0,0,0,0,2630557,Western Australia
13/11/2020,2020-11-13,114,3,0,112451,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
13/11/2020,2020-11-13,4482,54,1626,3249637,4482,2802,4,0,0,0,0,0,8117976,New South Wales
13/11/2020,2020-11-13,46,0,13,63553,46,33,8,0,0,0,0,0,245562,Northern Territory
13/11/2020,2020-11-13,1183,6,10,1285910,1183,1167,7,0,0,0,0,0,5115451,Queensland
13/11/2020,2020-11-13,520,4,16,584618,520,500,1,0,0,0,0,0,1756494,South Australia
13/11/2020,2020-11-13,230,13,0,122366,230,217,0,0,0,0,0,0,535500,Tasmania
13/11/2020,2020-11-13,20345,822,0,3375716,20345,19523,2,0,0,0,0,0,6629870,Victoria
13/11/2020,2020-11-13,783,9,13,514223,783,761,0,0,0,0,0,0,2630557,Western Australia
14/11/2020,2020-11-14,114,3,0,113024,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
14/11/2020,2020-11-14,4486,54,1630,3266821,4486,2802,4,0,0,0,0,0,8117976,New South Wales
14/11/2020,2020-11-14,46,0,13,64098,46,33,8,0,0,0,0,0,245562,Northern Territory
14/11/2020,2020-11-14,1185,6,8,1290412,1185,1171,6,0,0,0,0,0,5115451,Queensland
14/11/2020,2020-11-14,522,4,17,586972,522,501,1,0,0,0,0,0,1756494,South Australia
14/11/2020,2020-11-14,230,13,0,122816,230,217,0,0,0,0,0,0,535500,Tasmania
14/11/2020,2020-11-14,20345,822,0,3390330,20345,19523,2,0,0,0,0,0,6629870,Victoria
14/11/2020,2020-11-14,783,9,13,514223,783,761,0,0,0,0,0,0,2630557,Western Australia
15/11/2020,2020-11-15,114,3,0,113261,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
15/11/2020,2020-11-15,4495,54,1639,3284047,4495,2802,5,0,0,0,0,0,8117976,New South Wales
15/11/2020,2020-11-15,46,0,13,64270,46,33,8,0,0,0,0,0,245562,Northern Territory
15/11/2020,2020-11-15,1185,6,8,1292903,1185,1171,6,0,0,0,0,0,5115451,Queensland
15/11/2020,2020-11-15,526,4,19,589008,526,503,1,0,0,0,0,0,1756494,South Australia
15/11/2020,2020-11-15,230,13,0,122974,230,217,0,0,0,0,0,0,535500,Tasmania
15/11/2020,2020-11-15,20345,822,0,3398653,20345,19523,2,0,0,0,0,0,6629870,Victoria
15/11/2020,2020-11-15,787,9,13,514223,787,765,0,0,0,0,0,0,2630557,Western Australia
16/11/2020,2020-11-16,114,3,0,113590,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
16/11/2020,2020-11-16,4498,54,1642,3291081,4498,2802,4,0,0,0,0,0,8117976,New South Wales
16/11/2020,2020-11-16,46,0,8,64396,46,38,8,0,0,0,0,0,245562,Northern Territory
16/11/2020,2020-11-16,1185,6,8,1294536,1185,1171,8,0,0,0,0,0,5115451,Queensland
16/11/2020,2020-11-16,544,4,34,590881,544,506,2,0,0,0,0,0,1756494,South Australia
16/11/2020,2020-11-16,230,13,0,123188,230,217,0,0,0,0,0,0,535500,Tasmania
16/11/2020,2020-11-16,20345,822,0,3405348,20345,19523,2,0,0,0,0,0,6629870,Victoria
16/11/2020,2020-11-16,788,9,13,518749,788,766,0,0,0,0,0,0,2630557,Western Australia
17/11/2020,2020-11-17,114,3,0,114279,114,111,0,0,0,0,0,0,428060,Australian Capital Territory
17/11/2020,2020-11-17,4502,54,1646,3299669,4502,2802,4,0,0,0,0,0,8117976,New South Wales
17/11/2020,2020-11-17,46,0,8,64773,46,38,8,0,0,0,0,0,245562,Northern Territory
17/11/2020,2020-11-17,1186,6,9,1298968,1186,1171,8,0,0,0,0,0,5115451,Queensland
17/11/2020,2020-11-17,549,4,34,595427,549,511,1,0,0,0,0,0,1756494,South Australia
17/11/2020,2020-11-17,230,13,0,123503,230,217,0,0,0,0,0,0,535500,Tasmania
17/11/2020,2020-11-17,20345,822,0,3422760,20345,19523,2,0,0,0,0,0,6629870,Victoria
17/11/2020,2020-11-17,788,9,12,521971,788,767,0,0,0,0,0,0,2630557,Western Australia
18/11/2020,2020-11-18,115,3,1,115070,115,111,0,0,0,0,0,0,428060,Australian Capital Territory
18/11/2020,2020-11-18,4509,54,1653,3316716,4509,2802,2,0,0,0,0,0,8117976,New South Wales
18/11/2020,2020-11-18,46,0,8,65282,46,38,8,0,0,0,0,0,245562,Northern Territory
18/11/2020,2020-11-18,1187,6,10,1306380,1187,1171,9,0,0,0,0,0,5115451,Queensland
18/11/2020,2020-11-18,551,4,35,605086,551,512,1,0,0,0,0,0,1756494,South Australia
18/11/2020,2020-11-18,230,13,0,124221,230,217,0,0,0,0,0,0,535500,Tasmania
18/11/2020,2020-11-18,20345,822,0,3440114,20345,19523,2,0,0,0,0,0,6629870,Victoria
18/11/2020,2020-11-18,794,9,18,525177,794,767,0,0,0,0,0,0,2630557,Western Australia
19/11/2020,2020-11-19,115,3,1,115792,115,111,0,0,0,0,0,0,428060,Australian Capital Territory
19/11/2020,2020-11-19,4514,54,1658,3336876,4514,2802,2,0,0,0,0,0,8117976,New South Wales
19/11/2020,2020-11-19,46,0,7,66052,46,39,7,0,0,0,0,0,245562,Northern Territory
19/11/2020,2020-11-19,1190,6,13,1313454,1190,1171,12,0,0,0,0,0,5115451,Queensland
19/11/2020,2020-11-19,550,4,34,616999,550,512,3,0,0,0,0,0,1756494,South Australia
19/11/2020,2020-11-19,230,13,0,124929,230,217,0,0,0,0,0,0,535500,Tasmania
19/11/2020,2020-11-19,20345,822,0,3457275,20345,19523,2,0,0,0,0,0,6629870,Victoria
19/11/2020,2020-11-19,794,9,18,527624,794,767,0,0,0,0,0,0,2630557,Western Australia
20/11/2020,2020-11-20,115,3,1,116324,115,111,0,0,0,0,0,0,428060,Australian Capital Territory
20/11/2020,2020-11-20,4517,54,1661,3355267,4517,2802,2,0,0,0,0,0,8117976,New South Wales
20/11/2020,2020-11-20,46,0,7,66819,46,39,7,0,0,0,0,0,245562,Northern Territory
20/11/2020,2020-11-20,1190,6,13,1318805,1190,1171,11,0,0,0,0,0,5115451,Queensland
20/11/2020,2020-11-20,553,4,37,631458,553,512,2,0,0,0,0,0,1756494,South Australia
20/11/2020,2020-11-20,230,13,0,125191,230,217,0,0,0,0,0,0,535500,Tasmania
20/11/2020,2020-11-20,20345,822,-1,3475749,20345,19524,1,0,0,0,0,0,6629870,Victoria
20/11/2020,2020-11-20,796,9,20,529780,796,767,0,0,0,0,0,0,2630557,Western Australia
21/11/2020,2020-11-21,115,3,1,116685,115,111,0,0,0,0,0,0,428060,Australian Capital Territory
21/11/2020,2020-11-21,4527,54,1671,3371596,4527,2802,3,0,0,0,0,0,8117976,New South Wales
21/11/2020,2020-11-21,46,0,7,67566,46,39,7,0,0,0,0,0,245562,Northern Territory
21/11/2020,2020-11-21,1192,6,15,1322370,1192,1171,13,0,0,0,0,0,5115451,Queensland
21/11/2020,2020-11-21,554,4,37,650663,554,513,1,0,0,0,0,0,1756494,South Australia
21/11/2020,2020-11-21,230,13,0,126054,230,217,0,0,0,0,0,0,535500,Tasmania
21/11/2020,2020-11-21,20345,822,-2,3487082,20345,19525,1,0,0,0,0,0,6629870,Victoria
21/11/2020,2020-11-21,797,9,16,529780,797,772,0,0,0,0,0,0,2630557,Western Australia
22/11/2020,2020-11-22,115,3,1,116927,115,111,0,0,0,0,0,0,428060,Australian Capital Territory
22/11/2020,2020-11-22,4538,54,1682,3383608,4538,2802,2,0,0,0,0,0,8117976,New South Wales
22/11/2020,2020-11-22,46,0,6,67963,46,40,6,0,0,0,0,0,245562,Northern Territory
22/11/2020,2020-11-22,1193,6,16,1324189,1193,1171,12,0,0,0,0,0,5115451,Queensland
22/11/2020,2020-11-22,555,4,37,667592,555,514,1,0,0,0,0,0,1756494,South Australia
22/11/2020,2020-11-22,230,13,0,126336,230,217,0,0,0,0,0,0,535500,Tasmania
22/11/2020,2020-11-22,20345,822,-2,3497612,20345,19525,1,0,0,0,0,0,6629870,Victoria
22/11/2020,2020-11-22,799,9,18,529780,799,772,0,0,0,0,0,0,2630557,Western Australia
23/11/2020,2020-11-23,115,3,1,117306,115,111,0,0,0,0,0,0,428060,Australian Capital Territory
23/11/2020,2020-11-23,4542,54,1686,3391444,4542,2802,2,0,0,0,0,0,8117976,New South Wales
23/11/2020,2020-11-23,47,0,6,68256,47,41,6,0,0,0,0,0,245562,Northern Territory
23/11/2020,2020-11-23,1196,6,18,1326061,1196,1172,11,0,0,0,0,0,5115451,Queensland
23/11/2020,2020-11-23,556,4,38,676281,556,514,1,0,0,0,0,0,1756494,South Australia
23/11/2020,2020-11-23,230,13,0,126453,230,217,0,0,0,0,0,0,535500,Tasmania
